date,year,discussion_type,title
2023-06-28 13:20:35+00:00,2023,stackoverflow,Why does mapping out the Turtlebot 3 World from Gazebo in RViz SLAM GMapping result in a spontaneously cut off map?
2023-07-03 14:55:45+00:00,2023,stackoverflow,How to fixate to models to each other in Gazebo?
2023-07-05 16:00:59+00:00,2023,stackoverflow,rosbags - write uncompressed image to bag
2023-07-07 22:09:34+00:00,2023,stackoverflow,Save all recorded bag files acquired from a sensor using `rosbag record`
2023-07-09 14:53:04+00:00,2023,stackoverflow,Local planner not working in ROS noetic - Ubuntu 20.04 LTS
2023-07-10 11:36:11+00:00,2023,stackoverflow,Starting G-streamer in C++ with ROS2 and Opencv
2023-07-12 07:20:36+00:00,2023,stackoverflow,Error with FAST_LIO_LC package: Invalid quaternion in transform
2023-07-13 16:31:52+00:00,2023,stackoverflow,Gazebo crashes immediately on startup on Ubuntu 22.04 ARM VM on parallels desktop in MacBook Air M1
2023-07-15 01:32:41+00:00,2023,stackoverflow,How to enter the source file of a dynamic lib (.so) when debugging
2023-07-17 12:39:31+00:00,2023,stackoverflow,"cmake: symbol lookup error: /lib/x86_64-linux-gnu/libp11-kit.so.0: undefined symbol: ffi_type_pointer, version LIBFFI_BASE_7.0"
2023-07-19 05:01:23+00:00,2023,stackoverflow,Error when get linear velocity from the linear acceleration using Euler integration in ORB_SLAM3?
2023-07-19 20:20:34+00:00,2023,stackoverflow,"What does ""as e "" mean in ""rospy.ServiceException as e"""
2023-07-20 03:05:56+00:00,2023,stackoverflow,Using PCL in ROS2 eloquent can't pass the compilation
2023-07-20 05:09:36+00:00,2023,stackoverflow,extracting RGB image frames from the bag file: rosbag.bag.ROSBagException: unsupported compression type: lz4
2023-07-23 14:40:24+00:00,2023,stackoverflow,ROS topic remapping does not work for TransformBroadcaster
2023-07-24 15:26:59+00:00,2023,stackoverflow,Configure VS code to understand ros package imports - Pylance import errors
2023-07-24 16:17:37+00:00,2023,stackoverflow,ModuleNotFoundError: No module named 'cv_bridge.boost.cv_bridge_boost'
2023-07-25 08:36:11+00:00,2023,stackoverflow,How to do tf2 transform and pose publish with ROS2 and humble?
2023-07-26 09:56:34+00:00,2023,stackoverflow,Can not receive image using ROS2 functions in the node?
2023-07-27 02:01:57+00:00,2023,stackoverflow,C++ syntax issues applied to the ROS fram
2023-07-28 08:38:12+00:00,2023,stackoverflow,How to use QoS in Subscriber with message_filters in ROS2 and C++?
2023-07-28 19:30:26+00:00,2023,stackoverflow,ROS Client doesn't receive response
2023-07-30 23:33:57+00:00,2023,stackoverflow,Use ros subscriber to modify class attribute
2023-08-02 03:29:06+00:00,2023,stackoverflow,ROS Unable to open rqt_graph in ubuntu 20.4
2023-08-04 07:52:07+00:00,2023,stackoverflow,Cannot create ROS2 debian packages with OpenCV
2023-08-05 17:05:05+00:00,2023,stackoverflow,Inquiry on ROS melodic package compatibility with Naoqi OS 2.5.7.1
2023-08-07 18:35:11+00:00,2023,stackoverflow,Uanble to move turtlebot 3 using teleop
2023-08-09 19:28:58+00:00,2023,stackoverflow,ros-iron-nav-bringup not found
2023-08-10 21:29:17+00:00,2023,stackoverflow,I was trying to make my own msgs in ROS in a separate package and then accessing the msg from another package using a node a publisher on a topic
2023-08-18 12:08:04+00:00,2023,stackoverflow,ROS2 message topics time stamps handle and syncronisation?
2023-08-21 09:21:02+00:00,2023,stackoverflow,"ros Unable to correct problems, you have held broken packages. can not find any solution， try harder？"
2023-08-21 18:22:43+00:00,2023,stackoverflow,Publishing to a ROS topic to open robot hand through Python script
2023-08-22 18:36:40+00:00,2023,stackoverflow,Encountering Rviz issues while trying to create a map with Hector SLAM
2023-08-24 16:15:10+00:00,2023,stackoverflow,"Docker socket issue: ""OSError: [Errno 99] Cannot assign requested address"""
2023-08-29 16:01:58+00:00,2023,stackoverflow,"How can i use the python of the anaconda environment when I use ""rosrun"" to run a python file in ROS Noetic"
2023-09-07 11:08:40+00:00,2023,stackoverflow,Invoke a method using reflection
2023-09-09 00:37:32+00:00,2023,stackoverflow,"Running ROS2 turtlesim on Ubuntu 22.04: ""qt.qpa.xcb: could not connect to display"""
2023-09-14 17:19:56+00:00,2023,stackoverflow,Installing ROS on Raspbian
2023-09-15 03:28:50+00:00,2023,stackoverflow,How does Gazebo's physics engine simulate flight of a drone or an UAV?
2023-09-18 06:07:23+00:00,2023,stackoverflow,Error when installing ROS Noetic Ubuntu 22.04: 404 Not Found [IP: 140.211.166.134 80]
2023-09-18 14:40:56+00:00,2023,stackoverflow,"Running rviz in the background using ""docker exec -d"""
2023-09-19 05:22:09+00:00,2023,stackoverflow,"When I add constraint in move_group_python_interface, the generated trajectory in MoveIt isn't respecting the constraint at all"
2023-09-19 08:53:36+00:00,2023,stackoverflow,How to solve a connection error within ros_azure_iothub from ROS to Azure IoT Hub?
2023-09-19 12:04:58+00:00,2023,stackoverflow,Unable to locate package ros-iron-robotis-manipulator
2023-09-28 16:13:15+00:00,2023,stackoverflow,How can I establish a very stable connection between my host computer and Jetson NX Devkit?
2023-09-29 05:56:56+00:00,2023,stackoverflow,How can i Import ROS2D library in VSCode?
2023-09-29 16:32:29+00:00,2023,stackoverflow,How to sync 2 or multiple node in ros2?
2023-10-03 15:17:12+00:00,2023,stackoverflow,Pylon Camera Emulator Issue: No device is available
2023-10-05 07:56:22+00:00,2023,stackoverflow,Problem trying to deploy ROS to a different machine: 'failed to load any RMW implementations'
2023-10-07 04:55:44+00:00,2023,stackoverflow,ROS topic and ROS INFO publishes different format for same data
2023-10-13 08:39:28+00:00,2023,stackoverflow,How to publish and subscribe 2D string array/lists with ROS?
2023-10-14 18:25:25+00:00,2023,stackoverflow,Yolov8 Classes names to txt
2023-10-19 14:56:56+00:00,2023,stackoverflow,ROS installation - broken packages
2023-10-21 10:43:35+00:00,2023,stackoverflow,Will old ROS release work on new LTS version of Ubuntu?
2023-10-21 14:03:44+00:00,2023,stackoverflow,UE5 Very poor performance of Memcpy
2023-10-23 13:41:12+00:00,2023,stackoverflow,Generating sphinx documentation for ROS package - No module named '..'
2023-10-26 06:09:00+00:00,2023,stackoverflow,cannot activate the 'ros' extension because it depends on an unknown 'ms-vscode.cpptools' extension. on code server
2023-10-27 18:31:07+00:00,2023,stackoverflow,ROS2 stream video image from usb camera through websocket
2023-10-30 21:54:27+00:00,2023,stackoverflow,Trouble opening Gazebo
2023-10-31 12:30:42+00:00,2023,stackoverflow,Raspberry pi won't boot when booting with LIDAR connected to raspberry pi
2023-11-01 08:37:39+00:00,2023,stackoverflow,How to scale down the joint axes in RVIZ?
2023-11-01 12:50:35+00:00,2023,stackoverflow,ROS - rosbag playback speed
2023-11-05 09:06:49+00:00,2023,stackoverflow,C++ OpenCV findHomography problem with json
2023-11-08 06:38:33+00:00,2023,stackoverflow,Robot controller uploaded but not working properly
2023-11-10 16:14:57+00:00,2023,stackoverflow,Switch between different ROS (Robot Operating System) versions
2023-11-13 20:45:15+00:00,2023,stackoverflow,Kinect Camera not recognized by Raspberry Pi
2023-11-14 18:44:48+00:00,2023,stackoverflow,ModuleNotFoundError: No module named 'openai.embeddings_utils'
2023-11-16 19:48:27+00:00,2023,stackoverflow,ROS 2 how have a callback and main code in same node / fille?
2023-11-19 14:19:21+00:00,2023,stackoverflow,ROS2 nodes communication between Raspberry Pi and PC is not working
2023-11-22 19:15:21+00:00,2023,stackoverflow,Rust cargo build fails when I depend on r2r and opencv
2023-11-27 15:46:15+00:00,2023,stackoverflow,Is there a way to publish a ROS AnyMsg in Python?
2023-11-29 16:31:57+00:00,2023,stackoverflow,ImportError from file to file of the same folder in ROS Noetic package
2023-12-10 09:26:35+00:00,2023,stackoverflow,How to use ackermann plugin in ROS2 Humble
2023-12-11 10:01:35+00:00,2023,stackoverflow,Viewing laser scan data coming from Raspberry pi using Laptop
2023-12-11 20:06:31+00:00,2023,stackoverflow,AttributeError: 'module' object has no attribute 'RAW_OPT'
2023-12-13 15:23:23+00:00,2023,stackoverflow,I Can see topic in rostopic list but cannot echo
2023-12-18 10:57:10+00:00,2023,stackoverflow,error: ‘ArucoDetector’ is not a member of ‘cv::aruco’
2023-12-18 11:47:46+00:00,2023,stackoverflow,Use OpenCV bounding box coordinates in pointcloud
2023-12-20 10:58:41+00:00,2023,stackoverflow,How can i solve gazebo sdf warning?
2023-12-20 12:39:53+00:00,2023,stackoverflow,Problem with Docker display and apps with Qt Platform in ROS
2023-12-30 21:36:22+00:00,2023,stackoverflow,ROS (Robot Operating System) simple publisher and subscriber using class in python
2023-12-31 16:26:25+00:00,2023,stackoverflow,header file .h not find by main.cpp in a ros package
2024-01-03 10:27:46+00:00,2024,stackoverflow,Segmentation fault in PCL viewer
2024-01-05 11:15:59+00:00,2024,stackoverflow,Why can't I get the param from the launchfile in ROS?
2024-01-11 14:08:06+00:00,2024,stackoverflow,"After trying to build a package in ROS-Melodic i get the ERROR: ""Could NOT find Boost"""
2024-01-16 07:33:26+00:00,2024,stackoverflow,Increase processing time in Unity with captureDeltaTime
2024-01-20 14:56:14+00:00,2024,stackoverflow,NullReferenceException when setting up UR3 robot with Unity Robotics Hub
2024-01-21 22:06:46+00:00,2024,stackoverflow,rosrun can't find executables even though {workspace_directory}/devel/setup.bash was sourced correctly
2024-01-22 16:44:09+00:00,2024,stackoverflow,"error, Unable to locate package ros-humble-ros-gzgarden"
2024-01-24 16:56:52+00:00,2024,stackoverflow,ROS Service response return an empty array
2024-01-25 22:57:06+00:00,2024,stackoverflow,ROS: Can't publish on Topic using python
2024-01-29 11:11:54+00:00,2024,stackoverflow,How to solve the ERROR Cannot locate rosdep definition for [PCL]?
2024-01-29 17:19:01+00:00,2024,stackoverflow,Conflicting OpenCV versions with cv_bridge
2024-01-31 08:47:31+00:00,2024,stackoverflow,Recommendation for proper way to export URDF from the CAD model
2024-02-02 11:00:32+00:00,2024,stackoverflow,SOLVED No matching function for call to ‘pcl::VoxelGrid<pcl::PointXYZ>::VoxelGrid(bool) for using getRemovedIndices()
2024-02-03 21:28:05+00:00,2024,stackoverflow,cannot find gazebo_ros package in robostack / how run gazebo with ros2-humble in robostack?
2024-02-04 12:08:13+00:00,2024,stackoverflow,error: no matching function for call to -- ROS (C++)
2024-02-07 18:19:50+00:00,2024,stackoverflow,Running a python node in ROS2 (humble)
2024-02-09 06:12:56+00:00,2024,stackoverflow,tf2_ros ImportError: dynamic module does not define module export function (PyInit__tf2)
2024-02-09 23:17:53+00:00,2024,stackoverflow,Why does the following code only publish a single ROS message?
2024-02-12 16:37:07+00:00,2024,stackoverflow,Jetson Orin cannot receive tf message from master
2024-02-20 22:40:27+00:00,2024,stackoverflow,Changing the format of logging messages coming from Rospy
2024-02-21 10:42:15+00:00,2024,stackoverflow,Why does the gazebo gui not run correctly?
2024-02-27 21:45:07+00:00,2024,stackoverflow,Undefined Reference error with a defined reference in PlatformIO
2024-02-29 07:18:50+00:00,2024,stackoverflow,Trying to install Pytorch in an Anaconda env but it is throwing an error related to libculas
2024-02-29 15:49:14+00:00,2024,stackoverflow,Warning: apt-key is deprecated. Manage keyring files in trusted.gpg.d instead (see apt-key(8)). (Ros Installation)
2024-03-04 13:06:40+00:00,2024,stackoverflow,Setup ROS on Android Studio using Java
2024-03-12 14:49:33+00:00,2024,stackoverflow,Dockerfile or image for running ROS noetic with nvidia gpu
2024-03-13 11:22:18+00:00,2024,stackoverflow,Using variable from rostopic in another python file
2024-03-14 08:50:13+00:00,2024,stackoverflow,rqt_graph not working despite having the package
2024-03-15 12:19:29+00:00,2024,stackoverflow,How do I modify this DC motor encoder code to work with 4 DC motors?
2024-03-16 11:26:46+00:00,2024,stackoverflow,ros noetic installation problem on ubuntu
2024-03-19 23:42:27+00:00,2024,stackoverflow,Unable to apply Camera Distortion on Gazebo Harmonic
2024-03-20 02:10:56+00:00,2024,stackoverflow,How to convert local radar laser to global position？
2024-03-26 00:19:58+00:00,2024,stackoverflow,Transform error while launching multiple turtlebots in ROS NOETIC
2024-03-28 19:53:03+00:00,2024,stackoverflow,cmake and g++ cross compilation looking for library in host sysroot path instead of target sysroot
2024-03-29 15:01:18+00:00,2024,stackoverflow,How do I stream data from TUM RGB-D to ORB-SLAM3 and analyse/record data from that
2024-03-31 02:57:30+00:00,2024,stackoverflow,Python cv2 imwrite() - RGB or BGR
2024-04-03 10:11:55+00:00,2024,stackoverflow,how do i extract the x and y coordinates of the bounding boxes
2024-04-04 20:28:38+00:00,2024,stackoverflow,Unable to create a python socket listener inside a docker container
2024-04-09 12:45:22+00:00,2024,stackoverflow,ROS2 and QT5 - Undefined refernce to 'main' by using SET(CMAKE_AUTOMOC ON)
2024-04-11 03:57:57+00:00,2024,stackoverflow,Debug `ros::NodeHandle nh` received a SIGSTOP while using gdb in qtcreator
2024-04-12 00:37:06+00:00,2024,stackoverflow,SDL2 Window not closing
2024-04-16 09:38:20+00:00,2024,stackoverflow,ROS2 Humble Installation Environment Setup Issue - ros2: command not found
2024-04-17 03:47:15+00:00,2024,stackoverflow,How to make OpenGL within a Docker container utilize an NVIDIA GPU in a docker-compose.yml file
2024-04-22 09:50:38+00:00,2024,stackoverflow,cv2.stereoRectify works only when the rotation and translation are from camera 2 to camera 1
2024-04-23 09:54:57+00:00,2024,stackoverflow,Encountering issues when trying to run .launch file with ROS 2 Humble
2024-04-27 12:36:03+00:00,2024,stackoverflow,"ROS2 Humble colcon build error asked CMake to find a package configuration file provided by ""catkin"", but CMake did not find one"
2024-05-01 21:52:10+00:00,2024,stackoverflow,Docker ENTRYPOINT not working as intended
2024-05-06 14:54:30+00:00,2024,stackoverflow,Connect DJI Ryze Tello drone to WSL through ROS
2024-05-08 01:28:55+00:00,2024,stackoverflow,VS Code debugging on Ubuntu w ROS - build and runs but no breakpoints?
2024-05-08 08:33:37+00:00,2024,stackoverflow,how to install libgeographiclib-dev
2024-05-11 06:46:10+00:00,2024,stackoverflow,Problems in Python
2024-05-12 19:09:28+00:00,2024,stackoverflow,Unable to execute specific package with rosrun
2024-05-13 04:48:19+00:00,2024,stackoverflow,Trouble running ROS2 launch files from a non-interactive SSH command
2024-05-15 15:04:41+00:00,2024,stackoverflow,ArUco marker detection not working with ROS2 and PX4 SITL
2024-05-16 11:12:12+00:00,2024,stackoverflow,ROS2 rate blocked
2024-05-17 13:01:03+00:00,2024,stackoverflow,Problem with Docker image ROS noetic on Fedora-40
2024-05-17 17:08:04+00:00,2024,stackoverflow,"How to resolve ""context mismatch in svga_surface_destroy""?"
2024-05-18 14:18:34+00:00,2024,stackoverflow,rosserial arduino multiarray callback does not run
2024-05-22 09:36:34+00:00,2024,stackoverflow,Apt fails to fetch data from reachable IP
2024-05-24 15:54:26+00:00,2024,stackoverflow,Robotics PD controller
2024-06-04 07:27:22+00:00,2024,stackoverflow,gazebo: error while loading shared libraries: libopenh264.so.5: cannot open shared object file: No such file or directory
2024-06-06 06:12:18+00:00,2024,stackoverflow,Subscriber doesn't receive any messages
2024-06-06 09:08:15+00:00,2024,stackoverflow,ROS2 Generating Odometry with GPS and IMU Data and Visualizing in RViz
2024-06-07 11:43:44+00:00,2024,stackoverflow,ROS 2 Jazzy: Unable to Install Webots distributed package
2024-06-07 13:27:58+00:00,2024,stackoverflow,pcl_conversions fails to convert from sensor_msgs::PointCloud2 to pcl::PointCloud2 on Jetson (arm architecture)
2024-06-10 12:07:53+00:00,2024,stackoverflow,Spawn service failed
2024-06-13 01:48:45+00:00,2024,stackoverflow,Publisher send the messages but subscribers cannot receive correctly in ROS
2024-06-27 09:51:03+00:00,2024,stackoverflow,How could I accomplish the equivalent of a ROS service in ZeroMQ?
2024-07-02 16:03:11+00:00,2024,stackoverflow,catkin_make error - ros-noetic-catkin-virtualenv
2024-07-04 12:00:22+00:00,2024,stackoverflow,Issues with Aligning Infrared and RGB Images from Intel RealSense D435i in ROS
2024-07-05 08:08:16+00:00,2024,stackoverflow,No Point Cloud Output When using depth_image_proc/point_cloud_xyzrgb in ROS
2024-07-07 09:24:15+00:00,2024,stackoverflow,ESP32S3 Dev Kit keeps crashing when trying to receive serial commands
2024-07-09 15:51:15+00:00,2024,stackoverflow,Convert a ros2 topic to a v4l2 virtual camera
2024-07-10 20:30:32+00:00,2024,stackoverflow,"VSCode C++ Extension cannot locate ""physics::ModelPtr"" from gazebo library"
2024-07-14 16:10:11+00:00,2024,stackoverflow,TypeError: cannot unpack non-iterable NoneType object how can ı solve this problem
2024-07-30 04:56:59+00:00,2024,stackoverflow,"How to Load and Display a .sdf File as a 3D Model Using Swift, UIKit, and SceneKit?"
2024-08-09 00:08:58+00:00,2024,stackoverflow,ROS1 slam_toolbox map has lots of ghosted walls
2024-08-13 18:05:35+00:00,2024,stackoverflow,How to test a function on a ROS 2 node that requires a static transform to be published?
2024-08-16 10:01:09+00:00,2024,stackoverflow,ROS2 Node Publishing GPS Data Drifts Out of Bounds After Several Seconds
2024-08-20 06:28:43+00:00,2024,stackoverflow,"Displaying gazebo realsense image using ROS, depth image looks weird and having different size from the raw"
2024-08-20 08:25:18+00:00,2024,stackoverflow,Create Custom microROS Messages in PlatformIO
2024-08-21 06:25:35+00:00,2024,stackoverflow,"roslaunch running error process has died [pid 4185027, exit code -8,"
2024-08-27 05:09:20+00:00,2024,stackoverflow,teleop_twist_keyboard moving the bot in reverse
2024-08-28 15:32:47+00:00,2024,stackoverflow,rosrun rosserial_python serial_node.py /dev/ttyUSB0 error while running this file
2024-09-06 13:09:14+00:00,2024,stackoverflow,Getting the error munmap_chunk(): invalid pointer: 0x00007ffe53bfa2c0 *** but not using free or malloc
2024-09-24 03:13:58+00:00,2024,stackoverflow,How do I use positional argument to initialize Pose from geometry_msgs of ROS?
2024-09-25 05:37:14+00:00,2024,stackoverflow,Why do we need to specify the object in std::bind() to describe it as a functor?
2024-09-26 02:47:19+00:00,2024,stackoverflow,PointCloud2 is not display correct
2024-09-27 19:07:11+00:00,2024,stackoverflow,rmw_cyclonedds_cpp on windows using humble distro
2024-09-29 08:52:16+00:00,2024,stackoverflow,Use ROS to connect raspberry pi 5 with ubuntu24 and laptop with ubuntu20
2024-10-07 19:41:50+00:00,2024,stackoverflow,ROS2 Node runs using python3 command but not with ros2 run
2024-10-08 05:58:23+00:00,2024,stackoverflow,Delegate of my function has a null target
2024-10-10 11:30:10+00:00,2024,stackoverflow,"In the TurtleBot3 Gazebo simulation, the angular velocity exhibits significant fluctuations at certain points, leading to instability"
2024-10-21 09:27:43+00:00,2024,stackoverflow,ROS2 launch error when installing my package
2024-10-26 22:52:16+00:00,2024,stackoverflow,Unable to load controllers for URDF model in Gazebo and ROS Noetic
2024-10-29 12:57:36+00:00,2024,stackoverflow,How do we infer the way create_publisher should be defined in ROS from the documentation?
2024-10-30 19:56:06+00:00,2024,stackoverflow,TurtleBot3 Navigation Issue with Custom Local Costmap Using Intel RealSense D435i Data (ROS1)
2024-10-31 18:15:33+00:00,2024,stackoverflow,Unable to get CAN network to show up in Docker Container despite passing the --network host parameter
2024-11-07 14:32:17+00:00,2024,stackoverflow,Unable to Connect ROS 2 Controller to Webots Instance from Docker Container
2024-11-15 06:25:14+00:00,2024,stackoverflow,WebRTC connection does not happen after ICE exchange
2024-11-17 07:11:20+00:00,2024,stackoverflow,implement nav2 navigation using d455 realsense camera
2024-11-17 23:47:18+00:00,2024,stackoverflow,What is the best way to deal with protoc generated file with docker?
2024-11-20 05:02:37+00:00,2024,stackoverflow,ROS1: RobotModel errors in RViz
2024-11-20 06:10:02+00:00,2024,stackoverflow,URDF in ros2 no transform between lidar to base_link
2024-11-25 20:48:11+00:00,2024,stackoverflow,"Testing global and local lplannes using created footprint and static map, is not working when given pose goal, why?"
2024-11-28 04:18:02+00:00,2024,stackoverflow,Visual Enabled does not work in rviz when running 'roslaunch husky_viz view_robot.launch'
2024-11-28 09:45:02+00:00,2024,stackoverflow,Try to convert pointcloud2 from rosbag to google draco point cloud (encoded)
2024-12-02 14:37:47+00:00,2024,stackoverflow,"Package 'ros_gz_sim' not found: ""package 'ros_gz_sim' not found, searching:"
2024-12-06 09:48:40+00:00,2024,stackoverflow,LsLidar Poll Timeout
2024-12-07 18:01:13+00:00,2024,stackoverflow,python3 dowgrade in ubuntu 22.04.1
2024-12-20 04:22:49+00:00,2024,stackoverflow,rviz2 doesnt detect one of the joint/link combos in the urdf while other urdf viewers do
